TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (0-1)|King mackerel (0-1yr)","King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (0-3yr)|Red grouper (0-3yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna",Zooplankton|Zooplankton
391,3.129662E-05,0.0003454921,0.0001777567,0.001265263,1.947963E-05,0.00328597,0.0001636781,0.004876383,1.653528E-05,0.02039846,0.0009289924,0.00646829,0.003293534,0.001865488,0.002161002,0,0.003183867,1.151395E-05,1.388928E-05,0.0001770353,6.124E-05,0.0003419867,0,0.004318404,1.170674E-09,0.0004211075,1.708177E-05,0.001623609,0.003185978,0.003328549,2.20787E-05,0.009801259,0.01783394,0.001021742,0.0005425903,0.0002594241,0.01426785,0.0007798484,0.0005998953,0.001400855,0.0002517283,0.08913905,0.003514494,0.005529945,0.0001382021,0.001858981,0.1575203,1.922448E-05,0.0001175554,0.0002568658,0.0003439734,0.07664102,0.5759733,0.1274007,0.02969193,1.366326E-07,0.005321288,0.0003669206,0.001128461,0.1174226,0.06715696,0.206591,0.08144155,0.01291618,0.02528793,0
392,3.123121E-05,0.0003460608,0.0001787343,0.001264752,1.947715E-05,0.003287327,0.0001636174,0.004884164,1.642996E-05,0.02046564,0.0009234658,0.006457706,0.002719159,0.00187178,0.002172603,0,0.003251953,7.509161E-06,1.15824E-05,0.0001770188,6.246849E-05,0.000353295,0,0.004206473,1.173242E-09,0.0004205462,1.685492E-05,0.001622612,0.003126447,0.002188143,2.034115E-05,0.009527327,0.01782671,0.001030223,0.0005686527,0.000239652,0.0141387,0.000798942,0.0005918703,0.001426143,0.0002469004,0.08628614,0.003354719,0.005294306,0.0001386367,0.001876057,0.1598362,2.015328E-05,0.0001183361,0.0002429492,0.0006962551,0.05962443,0.4720895,0.1174859,0.02718955,1.014419E-07,0.004552197,0.0003605565,0.001141737,0.1383306,0.06744133,0.1835968,0.08257124,0.01175197,0.02563807,0
393,3.105862E-05,0.0003465037,0.0001794936,0.00126361,1.94757E-05,0.003281003,0.0001634441,0.004898118,1.614894E-05,0.02047706,0.0009081875,0.006386278,0.002416386,0.001881875,0.002172963,0,0.003292518,4.946673E-06,9.650681E-06,0.0001770577,6.43122E-05,0.0003636896,0,0.004095693,1.179873E-09,0.0004202238,1.650054E-05,0.001622575,0.003019395,0.001437968,1.839232E-05,0.009241666,0.01747354,0.001039939,0.0005896888,0.0002199125,0.01401212,0.0008203837,0.000580789,0.001449957,0.0002374847,0.08323575,0.003195284,0.005073082,0.000139073,0.00189599,0.1620185,2.113589E-05,0.0001172067,0.0002262611,0.001265629,0.04794212,0.3728791,0.1039869,0.02450607,7.366173E-08,0.003816967,0.0003250469,0.001158575,0.1546516,0.06642019,0.1727936,0.08417818,0.01073888,0.02578099,0
394,3.094894E-05,0.0003470265,0.0001803647,0.001263059,1.947541E-05,0.003278781,0.0001632908,0.00489875,1.61038E-05,0.02045531,0.0009023499,0.006352709,0.002272689,0.001890083,0.002181047,0,0.003362146,4.72541E-06,8.321658E-06,0.0001770109,6.682528E-05,0.0003732044,0,0.004006727,1.182259E-09,0.0004200385,1.617862E-05,0.00162308,0.002994051,0.0008808136,1.638135E-05,0.009059659,0.01709612,0.001049956,0.0006194534,0.0002022408,0.01389782,0.0008438054,0.0005707954,0.001484726,0.0002290988,0.08011013,0.003049788,0.004824123,0.0001396185,0.001910462,0.1637636,2.174337E-05,0.0001185543,0.0002095807,0.001917832,0.04284152,0.3073418,0.09534737,0.02272592,5.352312E-08,0.003163978,0.000298014,0.001174924,0.1685957,0.06507418,0.1546334,0.08564195,0.009703662,0.02621962,0
395,3.090057E-05,0.000347662,0.0001811428,0.001262753,1.94759E-05,0.003279292,0.000163105,0.004890789,1.61742E-05,0.0204477,0.0009044797,0.006357813,0.002303837,0.001900229,0.002205506,0,0.003405804,5.483178E-06,1.196546E-05,0.0001768405,6.775286E-05,0.0003774469,0,0.004079903,1.18156E-09,0.0004198359,1.648691E-05,0.001623971,0.003111435,0.004489079,1.57063E-05,0.009272392,0.01708102,0.001059787,0.0006419207,0.0002028161,0.01378237,0.0007813689,0.0005650513,0.001496597,0.0002318779,0.0809309,0.00302639,0.004806517,0.0001403738,0.001919665,0.1632568,2.149431E-05,0.0001207637,0.0001924703,0.002557052,0.05968793,0.3459914,0.1069084,0.0241803,5.555197E-08,0.00325867,0.0002881242,0.001186157,0.1730952,0.06544297,0.1436445,0.08491382,0.009422539,0.02630724,0
396,3.081565E-05,0.0003482478,0.000181636,0.001262381,1.947771E-05,0.00327737,0.0001628966,0.004877984,1.63029E-05,0.02043729,0.0009097401,0.006377721,0.002445214,0.001910908,0.002231317,0,0.003414278,6.58435E-06,1.515055E-05,0.0001765745,6.755815E-05,0.0003798436,0,0.004175536,1.179744E-09,0.0004196201,1.731949E-05,0.00162518,0.003140671,0.007262611,1.716946E-05,0.009506142,0.01729454,0.00106849,0.0006417703,0.0002101748,0.01367522,0.0007381038,0.0005604805,0.001485807,0.0002413161,0.08299636,0.003099907,0.004940453,0.0001407863,0.001923512,0.1620111,2.084649E-05,0.0001228366,0.0001808079,0.003120547,0.07117864,0.4010652,0.1265826,0.02626129,7.456057E-08,0.003751872,0.0002955216,0.001186441,0.1714419,0.06589452,0.1419503,0.08343926,0.009955825,0.02619286,0
397,3.403522E-05,0.000381215,0.0001721189,0.001262241,1.71555E-05,0.003279346,0.0001627336,0.004863542,1.643119E-05,0.02042286,0.0009157153,0.006400613,0.002594516,0.002172675,0.002397196,0,0.002647507,8.669012E-06,1.641731E-05,0.0001763031,6.727722E-05,0.0003954115,0,0.004399074,1.178168E-09,0.0004198017,5.387473E-05,0.001626432,0.003081426,0.007275981,2.245662E-05,0.01183839,0.01678027,0.001287145,0.0006220352,0.0002200362,0.01359645,0.0007259453,0.0005587827,0.001458153,0.0002505353,0.08544046,0.003206448,0.005138753,0.0001352698,0.00360555,0.1608886,2.032353E-05,0.0001247074,0.0001839451,0.003609397,0.06534627,0.3825771,0.1317383,0.02531384,9.886678E-08,0.004350095,0.0003091048,0.001179075,0.228856,0.0764071,0.100393,0.07819329,0.01076432,0.02599419,0
398,3.388571E-05,0.0003820535,0.0001728219,0.001262498,1.716153E-05,0.003281786,0.0001626204,0.004850349,1.65341E-05,0.0204259,0.0009223917,0.006422477,0.002725101,0.002173483,0.002372095,0,0.002473997,1.055749E-05,1.727854E-05,0.0001762027,6.413765E-05,0.0003983763,0,0.004261214,1.176808E-09,0.0004193815,5.392505E-05,0.001627421,0.002979004,0.005774828,2.290736E-05,0.01194589,0.01706666,0.001269667,0.0005808,0.0002313665,0.01356387,0.0007284216,0.0005615579,0.001418135,0.0002468439,0.08759687,0.003327589,0.005373638,0.0001352196,0.003567043,0.1595243,2.012862E-05,0.000124245,0.0001952544,0.004050061,0.05633202,0.3095554,0.1242198,0.02428611,1.034014E-07,0.004702677,0.000329425,0.001168284,0.1865412,0.07134692,0.1093166,0.07757607,0.01162931,0.02595564,0
399,3.394956E-05,0.0003831542,0.0001738703,0.001263933,1.716774E-05,0.003294535,0.0001626623,0.0048394,1.660995E-05,0.02043534,0.0009286713,0.006443387,0.002829369,0.002173005,0.00235191,0,0.002344943,1.21468E-05,1.784287E-05,0.0001761022,6.068283E-05,0.0003993183,0,0.004109832,1.175142E-09,0.0004188451,5.337902E-05,0.001627961,0.002877604,0.004644093,2.294375E-05,0.01207379,0.01727176,0.001241485,0.0005363545,0.0002422924,0.01349037,0.0007356841,0.000566076,0.001375064,0.0002416489,0.08993005,0.00344792,0.005621818,0.000135167,0.003520267,0.1580134,2.008874E-05,0.0001243937,0.0002095004,0.004432566,0.05248315,0.2562874,0.1109103,0.02293994,1.199773E-07,0.005156101,0.0003527026,0.00115606,0.1435313,0.06931591,0.1209681,0.07691533,0.01246011,0.02590632,0
400,3.407192E-05,0.0003841018,0.0001748976,0.001265173,1.717146E-05,0.003307229,0.0001627849,0.0048312,1.666621E-05,0.02044523,0.0009337151,0.006463047,0.002915414,0.002171457,0.00233752,0,0.002206659,1.326807E-05,1.84364E-05,0.0001760307,5.647543E-05,0.0003994871,0,0.003911078,1.173215E-09,0.000418232,5.254248E-05,0.001627963,0.002773872,0.003731749,2.250274E-05,0.01220577,0.01726894,0.001193467,0.0004894134,0.0002527505,0.01337907,0.0007464383,0.000571195,0.001327523,0.0002345885,0.09254717,0.003564256,0.005873779,0.0001352108,0.003476711,0.1563383,2.016464E-05,0.0001248262,0.0002237276,0.004631293,0.05407482,0.2249585,0.09434371,0.02187802,1.399214E-07,0.005664728,0.0003790916,0.001144366,0.1004055,0.06919464,0.1337618,0.07632567,0.01323539,0.02588843,0
401,3.412134E-05,0.000385022,0.0001758221,0.001266201,1.717723E-05,0.003314212,0.0001628709,0.004825486,1.671276E-05,0.02045182,0.0009382021,0.006481252,0.003006858,0.002170042,0.002367284,0,0.002251232,1.449572E-05,1.915878E-05,0.0001758421,5.649331E-05,0.0004005801,0,0.003943089,1.170399E-09,0.0004175593,5.404324E-05,0.001627426,0.002891804,0.004705426,2.341719E-05,0.01237694,0.01742634,0.001162681,0.0004768437,0.0002626332,0.01321433,0.0007473837,0.0005766957,0.001321003,0.0002374101,0.09486485,0.003671087,0.006038255,0.0001355069,0.003437259,0.1541555,2.01642E-05,0.000126046,0.0002384815,0.003734792,0.1287455,0.2612782,0.09686309,0.02412235,1.61136E-07,0.006187737,0.0004057991,0.00113294,0.07053268,0.06982367,0.1465957,0.07528593,0.0139145,0.0257233,0
402,3.416529E-05,0.0003853834,0.0001765881,0.001266183,1.717591E-05,0.00332022,0.0001628002,0.004821692,1.67657E-05,0.02044834,0.0009423834,0.006497028,0.003124184,0.002166647,0.002414392,0,0.002351813,1.630855E-05,1.893297E-05,0.0001756128,5.784133E-05,0.0004027872,0,0.004041844,1.167445E-09,0.0004168493,5.617445E-05,0.001626413,0.003081949,0.004923953,2.404675E-05,0.01253009,0.01766261,0.001151331,0.0004932139,0.0002716589,0.01304526,0.0007595214,0.0005830292,0.001333311,0.000246735,0.09680816,0.00372092,0.006053789,0.0001360731,0.003401595,0.1519296,2.01356E-05,0.0001273461,0.0002519211,0.002471026,0.2046455,0.2774411,0.1073601,0.02678366,1.805879E-07,0.00663017,0.0004256954,0.001124606,0.06723362,0.06921919,0.1593467,0.0741219,0.01417878,0.02551597,0
403,3.412572E-05,0.0003850151,0.0001773766,0.001265756,1.717254E-05,0.003324063,0.000162727,0.004824568,1.681149E-05,0.02049525,0.0009441847,0.006503855,0.003082487,0.002158788,0.002444075,0,0.002436599,1.200191E-05,1.630925E-05,0.0001755298,5.831481E-05,0.0004135828,0,0.004026315,1.166564E-09,0.0004161433,5.606276E-05,0.0016252,0.003101591,0.003681449,2.302697E-05,0.01238917,0.01787347,0.001150233,0.0005228436,0.0002600308,0.01290692,0.0007986294,0.000585163,0.001354662,0.0002479564,0.09523477,0.003610809,0.005842389,0.0001368846,0.003374346,0.1522018,2.054541E-05,0.0001289363,0.000256341,0.001880092,0.2152346,0.2368845,0.1031661,0.02703293,1.530514E-07,0.006081324,0.000425362,0.001127547,0.08910742,0.0659393,0.1522759,0.07430235,0.01328887,0.02569688,0
404,3.404429E-05,0.0003844105,0.0001781175,0.00126492,1.717071E-05,0.003325637,0.0001627226,0.004827538,1.681877E-05,0.02055106,0.0009435283,0.006501863,0.002958173,0.002149985,0.002471817,0,0.002510009,9.12863E-06,1.369668E-05,0.000175519,5.895093E-05,0.0004239756,0,0.003936076,1.167645E-09,0.0004154771,5.481477E-05,0.001624182,0.003060234,0.002605101,2.148265E-05,0.01202707,0.01784882,0.001153114,0.0005567339,0.0002413085,0.01278559,0.000854307,0.0005830581,0.001381082,0.0002432192,0.09229488,0.003453312,0.005580748,0.0001379956,0.003352331,0.1531813,2.112493E-05,0.000130323,0.0002525016,0.00181168,0.1940931,0.1914614,0.09018569,0.02570783,1.196076E-07,0.005285389,0.0004133622,0.001137244,0.1187347,0.06236966,0.1275103,0.07520054,0.01208928,0.0260307,0
405,3.394119E-05,0.0003846493,0.0001791087,0.001268006,1.717075E-05,0.003330637,0.0001630764,0.004835035,1.674589E-05,0.02069896,0.0009386621,0.006485899,0.00259855,0.00214197,0.002464146,0,0.002552805,6.353076E-06,1.167753E-05,0.0001755968,5.752698E-05,0.00043326,0,0.003805256,1.172454E-09,0.0004149368,5.309084E-05,0.001623911,0.002958813,0.001785866,1.968337E-05,0.01155214,0.01753204,0.001153884,0.0005804762,0.0002214831,0.01265666,0.0009158907,0.0005802934,0.001403871,0.0002358528,0.08895094,0.003287862,0.005324007,0.0001389591,0.003338476,0.1546181,2.194761E-05,0.0001293935,0.0002477755,0.001904596,0.1638478,0.1539158,0.07528406,0.02346235,9.105933E-08,0.004471964,0.0003859866,0.001150886,0.1425033,0.05719998,0.1003874,0.07664414,0.01093178,0.02610106,0
406,3.386686E-05,0.0003846494,0.0001798509,0.001268821,1.717549E-05,0.003330663,0.0001633241,0.004836118,1.669213E-05,0.02073532,0.0009332475,0.006466416,0.002272057,0.002133946,0.002474564,0,0.002599741,5.275508E-06,1.00632E-05,0.0001756045,5.577195E-05,0.000441932,0,0.003669231,1.176211E-09,0.0004145367,5.127032E-05,0.00162423,0.002881644,0.001137681,1.774897E-05,0.01108641,0.01715656,0.001157774,0.0006092932,0.0002019242,0.01250508,0.0009676123,0.0005755204,0.001430481,0.0002307596,0.0853481,0.00312478,0.005062963,0.0001398053,0.003323176,0.1561243,2.253907E-05,0.0001296412,0.0002416989,0.001977748,0.1359489,0.1260519,0.06275431,0.02104771,6.909589E-08,0.003719301,0.0003619976,0.001166488,0.1636919,0.05517402,0.07849636,0.07826182,0.00984873,0.02646655,0
407,3.38077E-05,0.0003840066,0.0001801387,0.001265361,1.71809E-05,0.003324152,0.0001629449,0.004828189,1.661893E-05,0.02065183,0.0009294996,0.006469751,0.002260592,0.00212824,0.002501879,0,0.002635421,6.684166E-06,1.21493E-05,0.0001753957,5.663553E-05,0.0004450986,0,0.003743002,1.176831E-09,0.0004141867,5.141467E-05,0.001624991,0.00298766,0.005351052,1.763164E-05,0.01126732,0.0169955,0.001152542,0.0006351373,0.000199888,0.01235469,0.0008506466,0.0005722108,0.001436219,0.000235203,0.08582601,0.003078049,0.005011953,0.0001403475,0.003303096,0.1553289,2.236632E-05,0.0001309871,0.0002279536,0.001825636,0.1471079,0.1551105,0.05871613,0.02216169,6.637116E-08,0.003738653,0.0003594297,0.001180617,0.1760468,0.05819145,0.07771667,0.0780369,0.009440091,0.02655454,0
408,3.374109E-05,0.0003827567,0.0001801504,0.001257437,1.718458E-05,0.003307752,0.0001615376,0.004815604,1.662945E-05,0.02058448,0.0009303,0.006489411,0.002422591,0.002126869,0.002529739,0,0.00263714,7.859649E-06,1.464357E-05,0.0001750767,5.589416E-05,0.0004459288,0,0.00389358,1.174728E-09,0.000413828,5.332276E-05,0.001626057,0.003091774,0.009023055,2.049332E-05,0.01151296,0.01714142,0.001157668,0.0006394311,0.0002046171,0.01220947,0.0007491157,0.0005689801,0.001418615,0.0002439705,0.08755764,0.00313695,0.005118241,0.00014112,0.00327629,0.1538939,2.173152E-05,0.0001322708,0.0002131388,0.001488976,0.1731184,0.1726192,0.0585439,0.02434764,8.311041E-08,0.004198843,0.0003590717,0.001183463,0.1805307,0.06176542,0.08499198,0.07703842,0.009960085,0.02648139,0
409,1.766827E-05,0.0004043992,0.0001597175,0.001254018,1.451489E-05,0.003301233,0.0001605723,0.00480272,1.669253E-05,0.02055273,0.0009348951,0.006511787,0.002609707,0.002010519,0.002570149,0,0.002662496,9.232052E-06,1.561551E-05,0.0001748813,5.308482E-05,0.0002886539,0,0.003488352,1.172786E-09,0.0004123883,3.068388E-05,0.001627169,0.003054753,0.007839895,2.126649E-05,0.006990934,0.01764049,0.0009166761,0.0006103782,0.0002128019,0.01215646,0.000724651,0.0005692631,0.001385067,0.0002440709,0.08924373,0.003236709,0.005309147,0.0001446408,0.002695195,0.1531099,2.127961E-05,0.0001323214,0.0002142768,0.001193621,0.2156796,0.1683776,0.06307948,0.02896237,9.018583E-08,0.004467153,0.0003655521,0.00117841,0.1585209,0.08389178,0.1411079,0.07913756,0.01080222,0.02647765,0
410,1.769326E-05,0.0004051606,0.0001603478,0.001252966,1.451649E-05,0.003301168,0.0001601898,0.004791153,1.67547E-05,0.02058046,0.0009407378,0.006533669,0.002842647,0.002011025,0.002448132,0,0.002463879,7.509145E-06,1.45536E-05,0.0001750061,4.715691E-05,0.0002929074,0,0.003354056,1.171159E-09,0.0004119324,3.045586E-05,0.001628057,0.002929006,0.00558161,2.158561E-05,0.00701951,0.01764357,0.0008991482,0.0005625492,0.0002170476,0.01218103,0.0007348284,0.0005730342,0.001346964,0.0002392316,0.08798338,0.003350839,0.005301589,0.00014576,0.002688714,0.1538336,2.116045E-05,0.0001273868,0.0002261184,0.001109732,0.1993207,0.1312719,0.05113553,0.02631459,8.015874E-08,0.004139685,0.0003802643,0.001169755,0.1296881,0.07290453,0.1402282,0.07965839,0.0117771,0.02639541,0
411,1.77457E-05,0.0004062465,0.000161285,0.001253539,1.451976E-05,0.003309865,0.0001601712,0.004782369,1.680565E-05,0.02061319,0.0009459963,0.006554323,0.003045475,0.002013012,0.002367411,0,0.002287937,7.648536E-06,1.529946E-05,0.0001751901,4.015002E-05,0.0002957005,0,0.00322646,1.169264E-09,0.0004113788,3.020368E-05,0.001628534,0.002813252,0.003869617,2.11643E-05,0.007077457,0.01741571,0.0008730249,0.0005137251,0.0002254375,0.01218423,0.0007533224,0.0005780255,0.001307662,0.000232741,0.08862548,0.003466427,0.005470577,0.0001465871,0.002688273,0.1544185,2.117692E-05,0.0001224532,0.0002405331,0.001112493,0.1806333,0.1060197,0.04010224,0.02242512,7.550254E-08,0.00391508,0.0004020878,0.001160637,0.1026238,0.06377953,0.1392712,0.0801265,0.01269908,0.02638168,0
412,1.782883E-05,0.0004074367,0.0001623406,0.001255045,1.452478E-05,0.003322462,0.0001602987,0.004777068,1.684801E-05,0.02062541,0.0009495122,0.006574389,0.002993552,0.002018034,0.0023474,0,0.002152863,8.387782E-06,1.676653E-05,0.0001752424,3.539974E-05,0.0002970098,0,0.003152909,1.16722E-09,0.0004107635,3.019898E-05,0.001628522,0.002769941,0.003563,2.068113E-05,0.007244764,0.0172034,0.0008520707,0.0004725133,0.0002336277,0.01210069,0.0007659035,0.0005820158,0.001259232,0.0002275391,0.09079156,0.003574441,0.005690272,0.0001470778,0.002690074,0.1540733,2.11401E-05,0.0001215539,0.0002496484,0.001162205,0.1639945,0.1082695,0.03425862,0.0193492,8.744654E-08,0.004209762,0.0004266569,0.001151274,0.08845984,0.06379309,0.1431724,0.07982817,0.01349408,0.02642637,0
413,1.797105E-05,0.0004094415,0.0001651709,0.001262533,1.453125E-05,0.003376165,0.0001607486,0.004776761,1.688476E-05,0.02064573,0.0009522096,0.006597141,0.002960732,0.002024374,0.002370304,0,0.002164685,9.213128E-06,1.835467E-05,0.000175198,3.544492E-05,0.000298927,0,0.003250013,1.164859E-09,0.0004101062,3.137245E-05,0.001627963,0.002908087,0.005828302,2.203704E-05,0.007429591,0.01721469,0.0008415067,0.0004630442,0.0002424263,0.01199476,0.0007609522,0.0005855257,0.001251165,0.0002285491,0.09296667,0.003678418,0.005877315,0.0001465801,0.002688834,0.1512239,2.092979E-05,0.0001225356,0.0002563643,0.001145961,0.167089,0.2445378,0.03237324,0.01997168,1.049724E-07,0.004663553,0.0004444448,0.001140543,0.07258334,0.07025149,0.1486397,0.07909143,0.0140028,0.02622763,0
414,1.834004E-05,0.0004115118,0.000168621,0.001271577,1.452692E-05,0.003452592,0.0001613856,0.004777886,1.692212E-05,0.02064933,0.0009549112,0.006613927,0.003019611,0.002029344,0.002414148,0,0.002211027,1.036556E-05,1.895936E-05,0.0001751433,3.810184E-05,0.0003023322,0,0.003374362,1.162495E-09,0.000409418,3.26999E-05,0.001626855,0.003100242,0.006434733,2.326576E-05,0.007596393,0.01741089,0.0008448474,0.0004812677,0.0002516854,0.01190928,0.0007733003,0.000590341,0.001268132,0.0002343696,0.0948405,0.003718955,0.005938101,0.000146693,0.002685557,0.1471172,2.073949E-05,0.0001239709,0.0002653697,0.001113809,0.1620067,0.4052635,0.03145551,0.02125177,1.207544E-07,0.005113513,0.0004489003,0.001131571,0.06905489,0.07371226,0.1558832,0.07826951,0.01408242,0.02590647,0
415,1.872214E-05,0.0004130804,0.0001709522,0.001276758,1.452349E-05,0.003504764,0.0001618022,0.004784392,1.702141E-05,0.02067093,0.0009566684,0.006630271,0.003014338,0.002030413,0.002458646,0,0.002253549,9.059875E-06,1.657444E-05,0.0001751629,4.10366E-05,0.0003112758,0,0.003395468,1.161517E-09,0.0004087709,3.271743E-05,0.001625424,0.003133395,0.005086846,2.297282E-05,0.007647166,0.0176778,0.0008543956,0.0005151771,0.0002443983,0.01183887,0.000811074,0.000596341,0.00130195,0.0002378586,0.09333199,0.003615857,0.005741441,0.0001471564,0.002683633,0.1448596,2.090294E-05,0.000125524,0.000277442,0.001128559,0.1474929,0.4465451,0.02893928,0.02118784,1.022252E-07,0.004720869,0.000416787,0.00113047,0.08860605,0.07309458,0.1592778,0.07841987,0.01331437,0.02598069,0
416,1.889423E-05,0.0004140341,0.000171798,0.001278035,1.451624E-05,0.003516897,0.0001618372,0.004799326,1.693583E-05,0.02074229,0.0009486597,0.006636108,0.00291532,0.002033075,0.002472094,0,0.002283843,6.07071E-06,1.410218E-05,0.0001752361,4.232754E-05,0.0003203333,0,0.003344915,1.165848E-09,0.0004082009,3.214227E-05,0.001624242,0.003053676,0.00381556,2.21055E-05,0.007550905,0.01792582,0.0008669759,0.0005417715,0.0002305176,0.01171254,0.0008409533,0.0006004715,0.001328946,0.0002389803,0.09074864,0.003469337,0.005499431,0.000147439,0.002691292,0.1439504,2.159403E-05,0.0001244418,0.0002874727,0.001188889,0.1341527,0.4079317,0.02496117,0.01971227,8.181117E-08,0.004102092,0.0003609248,0.001135705,0.109435,0.06989481,0.1572329,0.07945631,0.01240595,0.02618051,0
417,1.887647E-05,0.0004146502,0.0001718917,0.001277355,1.451366E-05,0.003496925,0.0001617122,0.004826206,1.659928E-05,0.02082973,0.0009321173,0.006612345,0.002612831,0.002039532,0.002463683,0,0.002299721,3.952023E-06,1.197375E-05,0.0001753578,4.303219E-05,0.000329687,0,0.003291158,1.17599E-09,0.0004077818,3.140145E-05,0.001623634,0.002932285,0.002677829,2.071578E-05,0.007390958,0.01811307,0.0008812835,0.0005600748,0.0002140356,0.01156953,0.0008682935,0.0006026105,0.001349964,0.0002393956,0.08772382,0.003309839,0.005261593,0.0001477961,0.002706551,0.1439019,2.244946E-05,0.0001216563,0.000295746,0.001287878,0.1220934,0.3437298,0.02109499,0.01766995,6.66969E-08,0.003473934,0.0003188334,0.001145766,0.1306596,0.06895746,0.1525546,0.08115046,0.0115207,0.02611678,0
418,1.869771E-05,0.0004150565,0.0001719103,0.001275716,1.451497E-05,0.003465308,0.000161522,0.004835509,1.634049E-05,0.02076212,0.0009184782,0.006510342,0.002116466,0.002042622,0.002472528,0,0.002336448,3.656504E-06,1.033918E-05,0.0001754311,4.271304E-05,0.0003382539,0,0.003202274,1.181188E-09,0.0004074817,3.056948E-05,0.00162331,0.002860595,0.001721528,1.899223E-05,0.007130944,0.01784266,0.0008955802,0.0005898747,0.0001965649,0.01144801,0.0008802699,0.0005951166,0.001384752,0.000237756,0.08440283,0.003150193,0.005006194,0.0001485735,0.002715153,0.1436487,2.300607E-05,0.0001216156,0.0002850501,0.001409005,0.1109225,0.2826785,0.01821207,0.01540062,5.619201E-08,0.002893321,0.0002900057,0.001159966,0.1536653,0.0671619,0.1156574,0.08312365,0.0105275,0.026507,0
419,1.863862E-05,0.000415646,0.0001721336,0.001274853,1.451598E-05,0.003446994,0.0001613104,0.004833166,1.630629E-05,0.02070338,0.0009158405,0.006484753,0.002099387,0.002046596,0.002499337,0,0.002372088,4.567964E-06,1.258747E-05,0.0001753124,4.329525E-05,0.0003416405,0,0.00329376,1.181226E-09,0.0004072665,3.10001E-05,0.001623205,0.002972749,0.00549921,1.878407E-05,0.007299769,0.01781582,0.0009095097,0.0006160149,0.000196247,0.01136307,0.0007941853,0.000591492,0.00140317,0.0002427408,0.08500411,0.003117624,0.005005916,0.0001494487,0.002715527,0.1414157,2.271547E-05,0.0001231735,0.0002782772,0.001443384,0.1299101,0.3643145,0.01621494,0.01559415,5.359273E-08,0.003032213,0.0002889573,0.001170779,0.1689858,0.07024383,0.1081803,0.08316568,0.01010922,0.0265824,0
420,1.861199E-05,0.0004161787,0.0001721006,0.001274016,1.451196E-05,0.003423932,0.0001610237,0.004823641,1.645118E-05,0.02066867,0.0009189787,0.006498133,0.002277423,0.002050389,0.002504454,0,0.00236293,5.472415E-06,1.528748E-05,0.0001751254,4.317933E-05,0.0003440874,0,0.003400299,1.178741E-09,0.0004070808,3.206324E-05,0.001623402,0.002965592,0.007197113,2.032831E-05,0.007506398,0.01794883,0.0009204581,0.0006092002,0.0002028818,0.01130996,0.0007555142,0.0005890231,0.001389591,0.0002504766,0.08697733,0.003180535,0.005173918,0.0001499459,0.002709351,0.1393935,2.199911E-05,0.0001249467,0.0002649097,0.00138792,0.1476671,0.4902212,0.01403939,0.01614628,6.741991E-08,0.003494599,0.0002871445,0.001170139,0.1645521,0.07128685,0.1116434,0.08261165,0.01047731,0.02651762,0
